Bin	Label	Prob	Compound Name	Rank	Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.004	4-hydroxycinnamic acid (p-coumaric acid)	29	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.334	[443586] 3,5-dihydroxyphenylglycine 1 [18.076]	12	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[439232] N-acetyl-ornithine  1 [18.196]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[370] gallic acid [18.012]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.249	[159793] 2-keto-L-gulonic acid 2 [17.998]	14	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[1549095] coniferyl alcohol  [17.976]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[954] O-succinylhomoserine 1 [18.203]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[5280536] 4-hydroxy-3-methoxycinnamaldehyde 2 [17.95]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[5280507] sinapyl alcohol 1 [17.979]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[378] 4-nitrophenyl phosphate [18.274]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.002	[6112] (R)-(+)-1,2-dithiolane-3-pentanoic acid [17.998]	33	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[6088] N-Methyltryptamine 1 [18.230]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.087	[443586] 3,5-dihydroxyphenylglycine  2 [18.124]	20	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.003	[6112] (R)-(+)-1,2-dithiolane-3-pentanoic acid [17.944]	30	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.045	[5785] L-ascorbic acid [17.939]	23	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.337	[69141] 4-hydroxyquinoline 2 [18.24]	11	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.001	[72886] L-cysteic acid [17.953]	35	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[3679006] N-carbamyl-L-glutamic acid 4 [17.913]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.176	[835] dehydroascorbic acid  5 [17.878]	15	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.001	[79101] gly-pro [18.239]	35	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[122357] D-erythrose 4-phosphate 3 [17.891]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[6613] pantothenic acid 1 [17.903]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[5280536] 4-hydroxy-3-methoxycinnamaldehyde 1 [17.879]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[275] L-canavanine 2 [18.325]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[PNNLMET0054] L-citrulline 3 [17.912]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	False Positive	0.854	[PNNLMET0025] D-gluconic acid 2 [18.315]	5	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.013	[14349] N-benzyloxycarbonylglycine [17.879]	27	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.145	[PNNLMET0023] D-glucuronic acid 2 [18.307]	16	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[131204] D-panthenol 2 [17.869]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[865] 2,6-diaminopimelic acid 2 [18.304]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[6723] 4-pyridoxic acid 2 [17.851]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	False Positive	0.991	D-mannose [minor]	2	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.023	[6613] pantothenic acid 2 [18.371]	24	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.023	[6844] 1-hydroxy-2-naphthoic acid  [18.356]	24	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.002	L-tyrosine [major]	33	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[3679006] N-carbamyl-L-glutamic acid 3 [17.83]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.318	[5778] 6-methylmercaptopurine 2 [17.874]	13	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.059	[PNNLMET0042] IS L-lysine d4 [17.796]	22	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.005	[16213445] L-tyrosine-3,3-d2 2 [17.791]	28	Full Model
24_DMannitol__21Aug20_GC02 & 54	False Positive	0.968	D-glucose [major]	4	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[69698] N'-methyl-2-pyridone-5-carboxamide [17.817]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[6854] carbazole 2 [18.387]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.017	[439232] N-acetyl-ornithine  2 [18.409]	26	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[92907] N-alpha-acetyl-L-lysine 2 [17.813]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.003	[122357] D-erythrose 4-phosphate 2 [17.783]	30	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[16553] atrazin-2-hydroxy  5 [17.777]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	False Positive	0.795	[73563] D-glucosaminic acid 1 [18.455]	7	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[5955] 4-nitroquinoline N-oxide [18.433]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	False Positive	0.651	[73563] D-glucosaminic acid 1 [18.387]	9	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.086	[16219957] sedoheptulose anhydride monohydrate [17.766]	21	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0	[835] dehydroascorbic acid  4 [17.739]	37	Full Model
24_DMannitol__21Aug20_GC02 & 54	True Negative	0.003	[5280567] 4-methylumbelliferone [18.399]	30	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.034	[3505109] 4-nitrocatechol [15.807]	12	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.003	[668] dihydroxyacetone phosphate 1 [15.804]	29	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.001	[158980] L-methionine sulfoxide 1 [15.868]	33	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.212	[17106] L-(-)-fucose 2 [15.771]	4	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.289	[439746] 6-deoxy-D-glucose 2 [15.751]	2	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.006	[339] ciliatine [15.856]	23	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[967] orotic acid [15.785]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[PNNLMET0054] L-citrulline 1 [15.82]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.001	[967] orotic acid [15.794]	33	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.001	[10918] L-carnitine 2 [15.735]	33	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.006	[19] 2,3-dihydroxybenzoic acid [15.698]	23	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[1045] putrescine [15.709]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.071	[3857] DL-2-amino-3-phosphonopropionic acid  1 [15.743]	9	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.087	[668] dihydroxyacetone phosphate 2 [15.929]	7	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.004	[10367] pyridine-2,6-dicarboxylic acid [15.927]	27	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.001	[2214] acetovanillone [15.676]	33	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[62388] methyljasmonate 4 [15.883]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[12364] adipamide 1 [15.975]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.001	[70914] N-acetyl-L-glutamic acid 2 [15.97]	33	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[86] 3-hydroxyanthranilic acid 1 [15.936]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.021	[660] dihydrocoumarin 4 [15.666]	14	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[7152] N-(2-hydroxyethyl)iminodiacetic acid 1 [15.906]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.005	[17262] guaiacylacetone 2 [15.636]	25	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[1000] 2-amino-1-phenylethanol  [15.668]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.009	[729] DL-glyceraldehyde 3-phosphate 2 [15.645]	17	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.004	3-(3-hydroxyphenyl)propionic acid	27	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.008	[444212] trans-aconitic acid [15.970]	19	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.005	[70949] 2,5-dihydroxybenzaldehyde [15.594]	25	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[PNNLMET0030] L-2-aminoadipic acid [15.573]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[2526] beta-glycerolphosphate [15.645]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.002	[754] glycerol 3-phosphate [16.056]	30	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[62388] methyljasmonate 3 [15.63]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[62388] methyljasmonate 2 [15.63]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[17262] guaiacylacetone 1 [15.576]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Positive	1	[94154] arabitol [15.601]	1	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.116	[439746] 6-deoxy-D-glucose 1 [15.598]	6	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.155	[17106] L-(-)-fucose 1 [15.614]	5	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[854019] cotinine [15.594]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[1066] quinolinic acid [15.62]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.008	[193653] S-carboxymethylcysteine 1 [15.986]	19	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.009	[8768] 3,4-dihydroxybenzaldehyde [15.552]	17	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.001	[675] 5,6 - dimethylbenzimidazole 1 [15.622]	33	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.071	[6038] 2-hydroxyquinoline  2 [15.576]	9	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[10243] 4-quinolinecarboxylic acid [16.078]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.058	[90301] 2,4-dihydroxypyrimidine-5-carboxylic acid [16.062]	11	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.007	[7913] biuret 2 [16.111]	22	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[PNNLMET0007] 3,4-dimethoxybenzoic acid [15.546]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.085	[729] DL-glyceraldehyde 3-phosphate 1 [15.520]	8	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[5143] saccharin 2 [16.096]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[3246323] O-phospho-L-threonine 1 [16.142]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.002	[8370] hexachlorobenzene [15.537]	30	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.259	[8299] acetol 4 [15.498]	3	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[3469] gentisic acid [16.123]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.02	[660] dihydrocoumarin 5 [16.126]	15	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.03	[5280598] farnesal 1 [16.134]	13	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.011	[70949] 2,5-dihydroxybenzaldehyde 1 [15.445]	16	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	3-(4-hydroxyphenyl)propionic acid (phloretic acid)	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.001	[3614] tele-methylhistamine [16.132]	33	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.002	[328] DL-4-hydroxymandelic acid [16.126]	30	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.008	[12035] N-acetyl-L-cysteine 2 [15.459]	19	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.001	[9679] 5-aminoimidazole-4-carboxamide 2 [16.2]	33	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[11321] acetylisatin 1 [16.184]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[145900] omeprazole sulfone [16.151]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0	[70652] tyrosine methyl ester 1 [16.205]	42	Full Model
28_CombinedSugar__21Aug20_GC02 & 31	True Negative	0.001	[7913] biuret 1 [15.453]	33	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.006	[780] homogentisic acid [16.726]	23	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[193653] S-carboxymethylcysteine  2 [16.705]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[6723] 4-pyridoxic acid 1 [16.794]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.018	[PNNLMET0054] L-citrulline 2[M] [16.799]	16	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.005	[3679006] N-carbamyl-L-glutamic acid 1 [16.81]	25	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	3,5-dihydroxybenzoic acid	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.003	[547] 2-(3,4-dihydroxyphenyl)acetic acid [16.694]	27	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.003	[547] 3,4-dihydroxyphenylacetic acid  [16.728]	27	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.001	[7152] N-(2-hydroxyethyl)iminodiacetic acid 2 [16.659]	36	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.003	[PNNLMET0038] IS citric acid d4 [17.807]	27	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.016	[68841] O-phospho-L-serine 2 [16.84]	17	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	3,4-dihydroxybenzoic acid (protocatechuic acid)	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[16553] atrazin-2-hydroxy  2 [16.815]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[RTL] Myristic Acid  d27 [16.727]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.002	[68841] O-phospho-L-serine 2 [16.796]	32	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[11321] acetylisatin 3 [16.69]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[1198] isocitric acid [16.847]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[69602] N-omega-acetylhistamine 1 [16.804]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.001	citric acid	36	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.314	[835] dehydroascorbic acid  1 [16.863]	6	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[978] 4-aminobenzoic acid [16.732]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.011	[3246323] O-phospho-L-threonine 2 [16.652]	19	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[5143] saccharin 1 [16.694]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Positive	1	L-ornithine [major]	1	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.001	[7172] synephrine 2 [16.592]	36	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[5816] (-)-epinephrine 1 [16.902]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[70164] methyl syringate [16.613]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[5816] adrenaline 1 [16.856]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.003	[PNNLMET0014] 2,6-Dichloroindophenol 1 [16.865]	27	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.425	[740] alpha-D-glucosamine 1-phosphate  [16.61]	2	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[464] hippuric acid 2 [16.87]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.319	[740] alpha-glucosamine 1-phosphate [16.631]	5	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[11005] myristic acid [16.887]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.352	[740] alpha-D-glucosamine phosphate [16.624]	4	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.001	[254] 2,3-dihydroxybiphenyl [16.889]	36	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[979] 4-hydroxyphenylpyruvic acid 1 [16.939]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[8655] syringaldehyde [16.569]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.057	[601] D-Ala-D-Ala3 [16.898]	10	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[161566] 4-hydroxy-3-methoxyphenyl-1-propane-1,2-diol [16.924]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.053	[94214] methyl-beta-D-galactopyranoside   [16.935]	11	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[5280598] farnesal 4 [16.61]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.001	[65270] cysteinylglycine 1 [16.586]	36	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.034	[675] 5,6 - dimethylbenzimidazole 2 [16.587]	13	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.009	[PNNLMET0083] 3-dehydroshikimic acid 2 [16.538]	20	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[16553] atrazin-2-hydroxy  3 [16.947]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.173	glucosamine-1-phosphate	8	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[5281166] jasmonic acid [16.962]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[74318] 9-hydroxyfluorene [16.564]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.386	L-lysine [minor]	3	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.007	[10805] 3-methoxy-4-hydroxyphenylglycol [16.969]	22	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[10250] lumazine [17.016]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[91637] 2-methylhippuric acid 1 [16.972]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[16553] atrazin-2-hydroxy  1 [16.511]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.003	[5280598] farnesal 3 [16.573]	27	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[255720] 2-amino-3-methoxybenzoic acid 2 [16.5]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[70652] tyrosine methyl ester 2 [17.042]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.005	[3712] indole-3-carbinol 1 [16.515]	25	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[8400] benzoin 1 [16.532]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.048	[74300] 10-hydroxydecanoic acid [16.514]	12	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[439183] 3-phosphoglycerate [16.495]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[637540] 2-hydroxycinnamic acid  [16.486]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[PNNLMET0083] 3-dehydroshikimic acid 1 [16.480]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.002	[158980] L-methionine sulfoxide 3 [17.038]	32	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[74839] N-acetyl-L-phenylalanine 2 [16.476]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.001	[865] 2,6-diaminopimelic acid 1 [16.997]	36	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.091	[12364] adipamide 3 [16.515]	9	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[11321] acetylisatin 2 [16.489]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.014	[150923] 3-methyloxyindole 4 [17.013]	18	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.019	[8742] shikimic acid [16.433]	15	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.02	[12364] adipamide 4 [17.071]	14	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.002	[995] phenanthrene [16.541]	32	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[439183] 3-phosphoglyceric acid [16.504]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.001	[4644] oxypurinol [17.037]	36	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[6854] carbazole 1 [17.044]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[790] hypoxanthine 1 [16.442]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[790] hypoxanthine [16.479]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[86] 3-hydroxyanthranilic acid 2 [17.071]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.009	[445070] trans-trans-farnesol [16.431]	20	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[515] 2-methylcitric acid 1 [17.057]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[8400] benzoin 2 [17.102]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0	[464] hippuric acid 1 [16.409]	44	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.002	[439196] L-dithiothreitol 2 [17.086]	32	Full Model
5_Lornithine_major__21Aug20_GC02 & 60	True Negative	0.001	[97856] guanidinosuccinic acid 1 [17.108]	36	Full Model
